latitude,longitude,depth
100,100,10.78925135
100,101,11.84112068
100,102,14.17731802
100,103,14.01658167
100,104,14.44263791
100,105,17.23173424
100,106,16.16443875
100,107,12.93280929
100,108,14.23675139
100,109,16.09377568
100,110,17.38865471
100,111,14.58679749
100,112,17.16431032
100,113,14.68185401
100,114,15.5284126
100,115,13.19650258
100,116,15.6555702
100,117,13.44793736
100,118,14.60493706
100,119,14.64395268
101,100,12.09829807
101,101,10.78926677
101,102,11.69537713
101,103,11.5622462
101,104,12.83317143
101,105,13.86370248
101,106,14.21970655
101,107,15.44318336
101,108,12.64661548
101,109,14.98796379
101,110,14.52135688
101,111,16.04892391
101,112,17.99068506
101,113,15.44515751
101,114,15.86446846
101,115,12.89381319
101,116,13.90270272
101,117,15.79595581
101,118,17.1028676
101,119,13.82507372
102,100,13.02434182
102,101,11.92506479
102,102,12.86895203
102,103,12.49945526
102,104,13.96506036
102,105,13.27839009
102,106,13.42224881
102,107,13.03089765
102,108,13.9674041
102,109,12.85876576
102,110,11.80902542
102,111,13.75112397
102,112,15.5205694
102,113,18.44454329
102,114,17.51565011
102,115,14.8292377
102,116,13.67094186
102,117,15.248523
102,118,17.77563224
102,119,15.46473683
103,100,12.99003757
103,101,10.56760645
103,102,10.54055824
103,103,11.84828606
103,104,12.13566713
103,105,11.44999717
103,106,11.95476844
103,107,13.18630236
103,108,12.23378645
103,109,10.75134233
103,110,11.98484413
103,111,13.78036278
103,112,13.332557
103,113,15.99403775
103,114,17.57129324
103,115,15.46098118
103,116,14.19954063
103,117,12.63892946
103,118,14.49371371
103,119,13.69731654
104,100,10.73182191
104,101,10.88972634
104,102,9.720514555
104,103,11.01157955
104,104,9.890353815
104,105,9.699088641
104,106,11.42944641
104,107,13.1020042
104,108,12.50901359
104,109,10.39513554
104,110,9.757432667
104,111,11.4838379
104,112,13.33702001
104,113,15.82107233
104,114,18.92750085
104,115,17.12082524
104,116,15.85950124
104,117,13.50423019
104,118,12.97293831
104,119,11.83113521
105,100,9.491093749
105,101,11.05785259
105,102,10.00467916
105,103,10.04820285
105,104,11.78754742
105,105,10.88171123
105,106,11.81841655
105,107,11.21600058
105,108,11.3503306
105,109,9.696373699
105,110,8.299181252
105,111,9.390719067
105,112,10.91078557
105,113,12.80668004
105,114,15.30152871
105,115,15.53758236
105,116,17.40091196
105,117,15.88996436
105,118,15.1394521
105,119,12.57065755
106,100,8.052444116
106,101,8.903370992
106,102,10.31166651
106,103,11.60481528
106,104,12.75107248
106,105,10.93774485
106,106,10.53381677
106,107,12.29860171
106,108,11.37644112
106,109,10.65963448
106,110,9.377934572
106,111,11.07680964
106,112,8.930827628
106,113,10.25927041
106,114,12.29041194
106,115,12.56611965
106,116,15.03968666
106,117,13.87126814
106,118,13.52495555
106,119,12.50570591
107,100,8.686870094
107,101,10.05563849
107,102,10.9866853
107,103,12.34088479
107,104,14.08892556
107,105,11.45290317
107,106,9.41379677
107,107,10.15259768
107,108,9.98166455
107,109,11.96987543
107,110,10.63934243
107,111,12.03553092
107,112,10.40356597
107,113,8.44403611
107,114,10.08004022
107,115,11.72319978
107,116,12.69542482
107,117,12.06614876
107,118,13.73271761
107,119,11.37084314
108,100,7.313592458
108,101,8.602985233
108,102,9.594944579
108,103,10.22289556
108,104,11.83035127
108,105,11.59497818
108,106,10.38376685
108,107,11.38114132
108,108,9.858983366
108,109,10.07702048
108,110,11.05389718
108,111,11.23804108
108,112,11.11283616
108,113,9.612109812
108,114,11.26924888
108,115,11.29646487
108,116,10.46389641
108,117,11.71268256
108,118,13.74303568
108,119,11.19432604
109,100,7.106002228
109,101,8.184257361
109,102,8.265562707
109,103,9.010051705
109,104,9.485312463
109,105,9.653908661
109,106,10.03171361
109,107,9.969297405
109,108,10.5980225
109,109,8.677141003
109,110,8.878638844
109,111,10.47147867
109,112,10.75886957
109,113,11.35335585
109,114,10.12531395
109,115,11.08692319
109,116,9.709509165
109,117,9.959337403
109,118,11.71310492
109,119,13.36546195
110,100,8.286883821
110,101,7.147410484
110,102,8.445697622
110,103,8.923699499
110,104,8.917206658
110,105,10.27277891
110,106,11.38992641
110,107,11.30182442
110,108,11.86220343
110,109,9.905850903
110,110,10.47856111
110,111,10.01639224
110,112,10.70464241
110,113,10.71845993
110,114,9.870854354
110,115,9.196787851
110,116,8.62449244
110,117,8.550080884
110,118,9.871458465
110,119,10.8699295
111,100,8.827334068
111,101,7.928851694
111,102,7.148120213
111,103,8.112542987
111,104,7.689369415
111,105,9.139023679
111,106,10.71544113
111,107,9.682164071
111,108,10.81940182
111,109,9.590527331
111,110,10.47141516
111,111,8.459273601
111,112,9.507057284
111,113,11.0682538
111,114,10.71370069
111,115,9.165850916
111,116,9.540284146
111,117,9.757411062
111,118,9.76993687
111,119,8.873656683
112,100,7.185851574
112,101,8.429919936
112,102,8.248111316
112,103,8.544551176
112,104,8.772970793
112,105,9.30880094
112,106,11.05259424
112,107,10.38897974
112,108,11.45658947
112,109,11.00407199
112,110,8.822338601
112,111,8.516315502
112,112,9.862885504
112,113,8.87649468
112,114,10.10488871
112,115,9.257904631
112,116,9.409990489
112,117,8.021261858
112,118,8.909064105
112,119,7.187823966
113,100,8.574977014
113,101,9.791363227
113,102,9.146147092
113,103,9.132310445
113,104,7.370691154
113,105,7.980053495
113,106,9.157250648
113,107,8.488389227
113,108,9.752579648
113,109,10.58835824
113,110,9.72343657
113,111,8.773539344
113,112,8.060498122
113,113,7.861918524
113,114,8.487471649
113,115,8.507636023
113,116,8.006024658
113,117,7.90464174
113,118,7.189029436
113,119,7.519329131
114,100,8.013960873
114,101,9.098127454
114,102,9.100487988
114,103,8.651111395
114,104,7.208673233
114,105,7.883684212
114,106,8.428831138
114,107,8.463347001
114,108,8.608355392
114,109,9.192214114
114,110,9.724584219
114,111,9.957173861
114,112,9.356606518
114,113,8.200860211
114,114,8.625173884
114,115,7.964145435
114,116,8.234278101
114,117,9.324331127
114,118,8.057095903
114,119,6.505509334
115,100,8.248965589
115,101,9.264896159
115,102,9.097137706
115,103,8.0795416
115,104,7.191459702
115,105,8.442115515
115,106,8.889108675
115,107,8.948879284
115,108,10.27714991
115,109,10.24721388
115,110,9.098548367
115,111,10.80298889
115,112,11.12594611
115,113,9.407777493
115,114,9.601730569
115,115,8.777817161
115,116,9.84552449
115,117,11.08033312
115,118,9.025523985
115,119,7.448402841
116,100,7.694546212
116,101,7.771195241
116,102,7.923660709
116,103,8.769828829
116,104,7.512669748
116,105,6.957269154
116,106,8.156532345
116,107,9.094991072
116,108,9.117254136
116,109,9.950935994
116,110,8.617906103
116,111,10.18541959
116,112,9.580466627
116,113,7.819489365
116,114,8.893564687
116,115,8.972770987
116,116,8.278028268
116,117,9.199060559
116,118,9.628602988
116,119,8.762746607
117,100,8.318533632
117,101,7.418740722
117,102,8.17338406
117,103,7.392744803
117,104,7.924524023
117,105,7.819798139
117,106,8.636073613
117,107,10.33403681
117,108,8.430367229
117,109,9.71965722
117,110,9.476845603
117,111,8.769237478
117,112,8.40769794
117,113,8.15468829
117,114,8.413758846
117,115,9.645392729
117,116,8.65442596
117,117,9.055580693
117,118,10.45909282
117,119,10.07736073
118,100,6.756111096
118,101,7.095134111
118,102,7.472668001
118,103,6.77448375
118,104,6.470548467
118,105,6.911293966
118,106,7.167592288
118,107,8.26934346
118,108,7.66637814
118,109,8.036536066
118,110,8.037890985
118,111,9.522500422
118,112,8.950155272
118,113,8.509440515
118,114,7.931794662
118,115,9.116072291
118,116,7.806164007
118,117,8.68203569
118,118,10.17681186
118,119,11.63349937
119,100,7.597470926
119,101,6.453398948
119,102,7.275972791
119,103,7.724599915
119,104,6.476569845
119,105,6.852063098
119,106,7.575247754
119,107,8.691325584
119,108,7.796049258
119,109,7.534155988
119,110,6.995561276
119,111,8.385934232
119,112,8.083586805
119,113,9.498675464
119,114,9.177890802
119,115,8.987605957
119,116,7.699452764
119,117,9.237371875
119,118,9.362840408
119,119,9.843924316
